MVH0373,4.680699357151426,4.858692316471482,5.165971887348971,14.792432231828,7.092302432980489,5.932108690121313,5.678938706111512,3.8838813470523763,1.9776063651561464
TSM0363,4.841294376584077,5.426964001826272,4.514132784183016,4.7695410520770025,10.073927000327231,7.038721103111186,5.187666038300236,4.215948053714213,5.35289290836652,4.295059474842694,4.187368389662502,5.589862496387491,3.908445597996426,14.589984925473622,6.673916761723805,5.203171355706434,3.6076878126422733,4.5846521471809325,5.6663108057737315,4.9632722589363505,5.117720769683127,9.13816105296348,9.987221982781955,7.03067480790259,6.481239929770544,6.3623884774851645,15.136532592693872,12.544062196899937,25.44737370750165,34.884024037497674,10.525322830361468,31.312456425739665,27.004705512958065,14.555047657893907,7.300779972324471,4.820921038520504,5.940064960921565,5.759772114236692,6.812563264730112,7.899141435646909,10.000175933402007,10.383792374311628,13.025519274920478,9.71751962494429,6.402128897301077,5.797090413306121,9.262751523699198
QNP0216,4.564770455864122,4.281387952094467,4.695229936788176,4.868379883469429,3.726603921596977,12.822851160195722,7.580129885572611,4.500019533243053,6.271132060628945,14.130114914495735,11.031751426086874,6.506475821760433,6.099015288825662,5.715106515512992,5.773787596684771,7.062406158941438,7.411595518463969,10.35194513422832,12.758207855892758,7.011604936766955,6.557232442475129,6.218391826448666,9.265583144901006,11.3171014792302,11.44105593114043,13.334582324834434,14.857554237293172,8.359386037608427,6.394852975032467,6.4328047486629805,7.789858630353282,9.993747008523954,10.917535667235313,13.088218542470557,15.806491165166982,16.1468626191207,16.076217807041534,10.04077831397338,9.99417451926715,11.884148982638864,12.21481612486159,12.477131160005793,14.619665633471262,15.192855495293594,14.179774344700188,12.602084260634932,13.988085605216993
JRS0362,4.703147298950417,4.278576596745652,4.540355517794277,4.204123940506206,10.047955313881785,7.827480845697032,5.459592837867126,4.215267377057287,4.714211742104363,4.3038103184080665,4.940648456241219,5.110650200676095,9.305078769797984,6.946758010925154,6.7166984721349445,4.312888202802407,3.6250037445890118,6.361138194775593,3.782053444095012,11.230570536740226,12.308722652340835,18.283707133134715,11.35881249257943,8.551584465729194,6.496511933697401,6.7983941341316,7.491312767017202,9.375298393598193,11.500009065437094,13.19044878733273,9.86505172965191,9.18036208587345,7.696276802301244,7.348727991996193,9.394281332833607,10.486323538740331,12.20742609180367,13.474823762964386,14.836370789621718,14.924515083759394,7.6901181487593835,4.281847683371903,8.572444521417983,9.26914865738111,12.209615325330057,10.893370868147633,13.970318916319961
UIR0043,8.08194668022921,10.3159102091353,12.899094665085354,13.174224488048083,13.975826199328926,14.042792522483452,15.52808995760772,14.568581044920252,15.272717110750099,14.998552952629396,16.092277547428314,15.040972778607784,15.431999446217159,14.985590701488073,15.2862048281731,15.09313531364434,13.963435163367683,15.809864926842769,15.224611191520783,14.789849894517817,15.769342355093228,14.21817447896558,16.316300060904634,14.670690906832764,15.699641692511626,14.535324955952753,15.051966161066462,15.120973479148601,14.480960053980732,14.789603295608062,14.193627219748603,15.685308463928889,15.676256399514465,15.141215887368515,14.754581400926671,15.495172551740175,15.201488369995038,18.200851179745673,16.15514961074662,15.99686716839753,15.967281042174493,12.637612569048425,15.073933929365083,14.234583028371542,15.230729854509534,13.211812954167952,14.06699203934088
CBB0365,5.075859903374861,4.281501942858485,11.565017842304274,6.739470111463595,5.702828747212864,6.429095468697741,4.245889015862169,3.4290689479295398,5.104508025813891,4.5661151090382734,12.922354171613968,8.631593559761502,6.335563332004584,5.40687444046453,5.024866034979321,5.390221773824659,5.26915338900365,7.63677252014888,15.269384316312662,8.57925656214087,7.130262996316808,6.648217597137859,10.152332503638089,12.470141947055497,13.530103249490097,14.81632019843493,15.195406245070888,15.416677382076903,14.685793674632329,6.796880554422759,6.2865703120690455,7.316613223499238,8.636685684380954,10.545623162502213,14.331713344140207,11.277725431180137,12.793730207737463,12.766673207599784,13.808236764165086,15.020485960692488,14.92673313224215,13.21340182385944,14.89913045879172,15.591902633853035,15.15600059590363,13.39892825117853,14.886197102855084
JAV0361,5.280282097013041,4.461562576081371,4.811003134534921,4.651420745052778,4.366855852745188,4.498370668469908,4.025011419960891,4.417847345645304,5.151422767941394,4.785472930270673,4.1204159696467855,4.826819823876925,4.751397702966795,3.86065962213574,5.127547298458251,4.703528711436261,4.082267948760783,4.630997228775973,4.919934394761806,4.7016051690150835,4.390630135813058,3.4644275283460018,5.396915206343035,4.504549003440997,4.868439134497718,4.377228388875479,3.952144126055244,4.972136844372088,4.308156579119454,4.590610724902196,3.851480618134763,5.656229814319318,5.102921191833172,4.7837307291840645,4.53920737723879,4.335980916707447,4.938851091018534,4.49245561306879,4.969897461161059,4.593243168199684,3.883745566382808,3.197291152097293,5.351398621713759,5.734169621697669,4.8904956939462245,2.543189076447778,4.94449623348583
KRV0372,7.66301553902683,5.787524650734202,4.784793225529816,4.953865944725258,11.929960816939683,8.259983140741713,5.846620435360733,4.585593605436062,6.3590851445661425,5.873236478382251,6.503939443168972,7.309725894473487,13.838230361964957,8.486732068882358,5.997421737614632,6.460991229200149,7.1624090088734995,10.959436647107422,11.889785249122108,13.006941137561014,13.86736910127396,11.870409899708244,12.532656938948975,7.739508044972558,7.05380423849627,7.887453542106599,10.592269370552676,12.619733530825195,14.103157931184388,13.636930816698431,13.85362830898476,15.688381788830025,14.536861177195947,15.032313779015128,15.350121407831491,14.411263349243377,15.04840017473994,14.442282950283127,15.202229518486797,14.714964215465583,15.272224603885855,12.991528521640094,16.488929549110846,15.185919315885297,14.991128927146539,13.421820839621292,15.076159760002303
LBC0356,4.995817809303796,5.050971680045381,4.360196606595905,4.47478118652237,4.42529827204824,5.0999703510814545,4.43326289979629,3.2037054500534095,5.124517017827538,3.885744637196025,5.281617910780287,4.703762513670534,4.680934424373699,4.65749650245348,4.5021303674102455,4.162462670386799,3.1495260471129303,5.887714057913608,5.14734617104788,4.3390274367024695,3.962088191913765,3.1675370540778363,5.958755505286345,3.9379703120579794,4.863863420883239,4.96059009353616,4.496748687123898,4.640508485242503,4.788450390797287,4.0429331234236106,3.6200178310972424,5.551713792213778,4.834644939136403,4.756622368063022,4.686527481058055,4.287953619957641,4.282161633612639,3.907999599619957,4.619576382291473,4.340874689057778,4.517992561714582,3.0612993563854527,5.775038381125487,5.388890779159132,4.2081340009339625,2.973897663580282,5.140659436163768
KCF0045,4.87544549308032,5.276311279426596,14.188629345795512,7.732039024084485,5.11675968649064,4.954587400367516,3.7158697100996263,4.316686576794591,6.052096978058473,4.988644483445659,3.660113110741676,11.512829765696397,10.787916594070145,6.061383183064219,16.99568348018081,9.16768671675454,5.863036715657559,7.416791189402406,7.63817879699206,9.085016848135416,10.486744410558428,11.046507491936524,14.132352072169653,12.882882270116411,8.556885105952684,6.710351548746455,7.479446133065771,6.925415040161534,10.025394157414805,10.808945574651217,12.451633344455932,14.101029109985374,8.144744105032519,7.001195888772091,8.522686580110415,9.781686444827127,12.196340604251189,13.191078924458864,14.554966339214621,15.877313419181228,15.446694869984087,9.186021628530309,9.473824858727536,8.357666954120573,6.330742700425402,6.142866306102096,10.484477941289963
EIS0041,13.659085280823831,13.477578772566094,15.545355489057474,19.359651554662747,18.273444611969786,18.604088932742442,21.130731189446173,19.81841716548092,19.06652887487593,21.247873424233877,22.26477517623091,19.974539039274877,18.88757552780612,19.146575935351848,22.30681019570572,20.423459294366403,20.79044177669255,21.42745249350409,18.760597175661637,21.46266242948142,17.166498097628896,18.39262286222729,21.581543547938523,21.135742340157563,20.019541713159786,20.20367956823617,18.912566012669508,20.448467849091106,16.37743470241912,20.253400145489795,19.60862068393892,19.322770441553967,20.893774566328002,18.184558771988865,17.866891525759602,20.80569522826969,19.059586182566004,18.966713727075543,19.21056223383891,18.537679606447686,20.429235304417254,16.92288940626608,20.792979466140096,19.900741804344623,18.719618402327036,15.766725497591882,19.07146838507142
